0.0030659442,0.006608821,0.0084914155,0.010674489,0.0030942983,0.02960843,0.014301976,0.028917253,0.026227722,0.007555564,0.008655352,0.0030152241,0.0057386556,0.061365385,0.0019167885,0.074582696,0.030814156,0.054917622,0.020853078,0.00512283,0.016951455,0.14673057,0.020165764,0.005129362,0.009219612,0.010196231,0.008086657,0.019415936,0.0054148478,0.0062435614,0.0041366196,0.0052557816,0.0020037175,0.010144834,0.019939963,0.02113933,0.0037220365,0.0045611835,0.002649882,0.0023752777,0.012075361,0.0030698574,0.0027686968,0.010898645,0.0055882484,0.02100839,0.015430922,0.025750488,0.00200928,0.0040079644,0.006347768,0.0033920922,0.006592074,0.010239582,0.0034354264,0.0024498126,0.0035993655,0.023320928,0.0059365258,0.025787763,0.019368531,0.022900233,0.008686243,0.026325513,love,i feel blessed harper hasnt come down with anything worse but i know its only a matter of time
0.03755386,0.02010908,0.008324291,0.015075114,0.01008138,0.017931668,0.016441662,0.009496764,0.009168387,0.0115448255,0.017034555,0.0009237127,0.046664942,0.0076942015,0.006907741,0.0069793146,0.0064326394,0.015471068,0.0035279368,0.037195094,0.044275932,0.007963005,0.0479626,0.0011286467,0.0014555582,0.047669657,0.007848437,0.019671721,0.02019263,0.009924853,0.0067308666,0.010976283,0.013533032,0.03773903,0.027628522,0.016780246,0.007974201,0.009533238,0.0051493165,0.024408286,0.018566795,0.021518433,0.015602985,0.015704643,0.0058260583,0.020966863,0.027805673,0.0058344956,0.00027283005,0.011712621,0.00904535,0.01982352,0.016689919,0.024623614,0.012129005,0.012595419,0.0068734926,0.0074233953,0.007973018,0.0084346635,0.0034201625,0.02021167,0.029663501,0.0041774716,love,i thought it would be a good time to check in on weasel nation to see how they were feeling about their donut loving coach and their floundering football team
0.012192981,0.05461331,0.021997657,0.018964084,0.0007644236,0.03981356,0.0022302573,0.0017791179,0.0005248978,0.0062915864,0.0066368966,0.0015264222,0.038569883,0.0028693208,0.003984809,0.004034617,0.0018608135,0.001375944,0.00054073747,0.048003685,0.015670216,0.0009756811,0.06636723,0.00039718254,0.0004679486,0.065646864,0.0029591988,0.046794977,0.011217404,0.026240237,0.0024650362,0.0048445845,0.037615415,0.0019967698,0.025716178,0.030551475,0.0015999804,0.03310697,0.0046284515,0.020487877,0.002078208,0.01776567,0.015160727,0.060215373,0.010022044,0.037431143,0.01566497,0.0004341686,0.0016051568,0.008821882,0.0011769241,0.017536711,0.0517141,0.0036979057,0.002639505,0.046941563,0.0039304225,0.0024968088,0.012514174,0.00048472435,0.00046575672,0.000516027,0.017675934,0.0006854108,anger,i feel angered by this
0.017620675,0.003219453,0.003301497,0.0024726794,0.0052607846,0.004092669,0.017809257,0.034855038,0.003660215,0.022179797,0.03771924,0.0023159168,0.016238872,0.0013783122,0.005232002,0.008197809,0.030514041,0.0056103533,0.0022328584,0.0059655146,0.019434078,0.0036132408,0.023573458,0.0026904633,0.0022894645,0.01659801,0.005116093,0.008995084,0.06524802,0.0047657667,0.00801577,0.03329083,0.008811127,0.072159305,0.009029239,0.004776689,0.015504291,0.00628031,0.0038091196,0.0060834233,0.0062568514,0.024387997,0.006383548,0.009660964,0.013713276,0.007954488,0.0021080018,0.004081953,0.0006272825,0.05018802,0.05814727,0.0012264809,0.00903083,0.078969955,0.06426791,0.010653319,0.0049751597,0.0059498404,0.016576378,0.0026399838,0.0037465724,0.0018654274,0.05875873,0.007869012,joy,i will review the film after this blog entry but for now as i have david sitting here in my garden feeling slightly smug after just discovering his film had been shortlisted for best film out of entries
0.010440704,0.016300833,0.020472547,0.014517409,0.0006426805,0.049364217,0.0041679274,0.0047114617,0.0018219012,0.005329861,0.015059996,0.0030661188,0.032629617,0.00821497,0.0027930962,0.009576092,0.004191495,0.0024453308,0.001409151,0.018348448,0.040140215,0.004397986,0.062782146,0.0006634941,0.0010217705,0.03932715,0.005724225,0.053624757,0.024858594,0.024451297,0.0051790555,0.002106005,0.014360255,0.0044906056,0.030537333,0.03452087,0.0023803827,0.015232465,0.008203288,0.01937612,0.002354725,0.005362347,0.008426578,0.0702128,0.003064871,0.071499445,0.019678203,0.0016825901,0.0027569795,0.01331571,0.002366111,0.011064698,0.06640048,0.0075493474,0.0037820037,0.015343448,0.020551346,0.0060067107,0.0064545837,0.0014221559,0.0012007402,0.0018173945,0.036338944,0.0024658164,sadness,i was a bit too nervous to focus on the faces and the feeling was not unpleasant i wanted to put in a joke to start with especially since it involved the key note speaker and i thought it was funny
0.024499847,0.02020973,0.006482887,0.0079205185,0.0038421913,0.014940075,0.01672424,0.011935325,0.0073912074,0.037496325,0.01297249,0.008040161,0.014034716,0.010303849,0.006663331,0.016591677,0.011182408,0.013337067,0.0032230977,0.023497004,0.020681724,0.011426726,0.02262691,0.0038266918,0.0030701861,0.024655838,0.019695392,0.017293133,0.022553856,0.007610075,0.009224392,0.02339301,0.02288696,0.031988777,0.013295398,0.013245417,0.009453712,0.01611126,0.014147312,0.009387837,0.043733746,0.018090704,0.012127063,0.014193683,0.05040374,0.014066616,0.009328667,0.0064094122,0.002714785,0.013639564,0.048114058,0.007494436,0.011657809,0.01910622,0.030997489,0.02467773,0.00803358,0.011800117,0.017158197,0.0072769294,0.0035065878,0.013427929,0.019122317,0.005055894,joy,id tell him that i feel that to cede control of our lives is the only way to prevent doomnation extremely clever play on damnation i know
0.0037489529,0.011872912,0.02618891,0.015101524,0.0021819004,0.03647472,0.001206934,0.0023089757,0.0008416044,0.0057846652,0.009144096,0.006407491,0.036540043,0.0013637132,0.0037285355,0.0056331074,0.00308637,0.00083978043,0.0013728815,0.012596908,0.014337745,0.0007822204,0.042177312,0.00066568796,0.0011733195,0.02301407,0.0017152437,0.05486372,0.01471292,0.037346363,0.00096936926,0.0021055536,0.007902645,0.0017095556,0.038820475,0.030303955,0.0032786184,0.009129237,0.0015167397,0.127339,0.000709969,0.00983814,0.008948902,0.10375422,0.0045163645,0.056599956,0.010849504,0.0008917541,0.005198269,0.012279543,0.0017905246,0.007252652,0.1252493,0.0033136492,0.004152866,0.010920209,0.004114369,0.0020566548,0.002618925,0.0008267656,0.0007971601,0.0011045898,0.019258209,0.0026696732,love,i think i m still feeling tender
0.00038513815,0.0052021253,0.0044194073,0.011238806,2.4675768e-05,0.13242787,0.0012226172,0.00071774644,0.00015236482,0.00023317331,0.00055167725,0.002847857,0.0013355347,0.0011782299,0.0010017556,0.0007101862,0.00037382732,0.00015322045,0.0001413753,0.0020833171,0.0025843345,0.00027522442,0.024650851,3.429991e-05,0.00013970725,0.0056104674,0.00023074442,0.118669204,0.0007058012,0.008531568,0.0014181046,6.681623e-05,0.0014976313,0.0015280895,0.075446025,0.067156956,7.580562e-05,0.0016548472,0.0007086906,0.005841075,0.00022886787,0.00016256169,0.009714976,0.039847318,0.00011453962,0.0494011,0.37511122,0.00016474251,0.0023891479,0.00045974116,4.214907e-05,0.0016110585,0.030925995,0.00050651917,5.5592696e-05,0.0014929726,0.0010912111,0.00016128717,0.0013346174,0.00016339774,8.377708e-05,0.00014342688,0.0012512105,0.00031537097,sadness,i feel useless and helpless and broken
0.009468779,0.0021610886,0.010067382,0.008610552,0.03574981,0.003871103,0.032347187,0.02246866,0.011952717,0.015095685,0.024465607,0.022586398,0.0062630586,0.009836911,0.0018289393,0.04708451,0.026026642,0.013201635,0.017350454,0.0026810456,0.023967437,0.003850916,0.0068086744,0.0025293797,0.0070498707,0.0061017256,0.13061662,0.0033477636,0.019104106,0.006512849,0.014190055,0.025616398,0.0005483151,0.019169478,0.0035134077,0.006378824,0.023770692,0.0023113908,0.0023954744,0.002543933,0.008421835,0.00625715,0.0030312613,0.003903411,0.012126303,0.005953031,0.0029480585,0.012118063,0.011312094,0.01583319,0.007097962,0.01535824,0.0032801344,0.014533309,0.011732022,0.0008573244,0.005942232,0.0063501033,0.0035932148,0.011462984,0.015376481,0.0095549645,0.022305103,0.15720606,joy,i do buy synthetic pearls when i feel the need to and i use these for some of my more elegant jewelry and trinkets
0.01386327,0.009614209,0.01487165,0.006798583,0.0027504005,0.011549491,0.004898447,0.0027321877,0.00072945876,0.04459862,0.011807904,0.010973924,0.039877854,0.0012610998,0.008234386,0.003486884,0.0041548405,0.002858096,0.00065012905,0.010336226,0.012800198,0.000682876,0.013229044,0.0013996741,0.00035000412,0.016153133,0.0023740637,0.012813983,0.09303629,0.01597604,0.0020358972,0.007062747,0.013847279,0.003100107,0.0071469643,0.0074428315,0.010839694,0.012158177,0.0056145885,0.028052479,0.0027514705,0.028463041,0.010175058,0.01766352,0.16253528,0.011128886,0.0021836783,0.0009842815,0.0056909397,0.1626599,0.013989698,0.00520947,0.018311681,0.00575392,0.020082751,0.016627403,0.0055289357,0.0030455336,0.009588371,0.00063056644,0.0006768326,0.0006840884,0.022094805,0.0013760115,love,i feel like im being naughty coming home on a tuesday morning
